GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-BTH_RS28130	343.056153346967	-1.72178624565106	0.235769787420922	-7.30282817186047	2.81780946541489e-13	1.86143652148154e-11
gene-BTH_RS19610	255.43484769583	-1.70883523043821	0.234638108066668	-7.28285462458926	3.26829369947416e-13	2.12727469321656e-11
gene-BTH_RS29830	267.118927636145	-1.51471705604988	0.210007881863872	-7.21266765135855	5.48662144323431e-13	3.51938934895001e-11
gene-BTH_RS13455	549.700506107684	-1.39387805583749	0.193622134253501	-7.19896029042084	6.06734160148956e-13	3.83629341831325e-11
gene-BTH_RS02370	679.483953666581	1.40426898156894	0.195733427430031	7.17439529878425	7.26274792028058e-13	4.527453844389e-11
gene-BTH_RS10725	779.851234790592	1.20491979368613	0.169298291140333	7.11714090892604	1.10188822147704e-12	6.7735517614686e-11
gene-BTH_RS13450	2132.73412360005	-1.40623179346817	0.199000114020211	-7.066487375607	1.58904621554552e-12	9.63440897260887e-11
gene-BTH_RS13480	3596.44726429764	-1.31545086137636	0.18632832805103	-7.05985437177377	1.66677189957247e-12	9.9690978750105e-11
gene-BTH_RS12675	1354.91342897271	-1.0808966875467	0.154098103528344	-7.01434127220057	2.31034843964329e-12	1.36341362584816e-10
gene-BTH_RS26985	370.839841810841	-1.40357452188694	0.2013739407347	-6.96999083777217	3.16961627302151e-12	1.84588442426226e-10
gene-BTH_RS07285	450.92068784754	-1.29458024788787	0.185808756715708	-6.96727253747578	3.2314431023456e-12	1.85745028194566e-10
gene-BTH_RS34105	220.82348609597	-1.60506308563989	0.230655109216426	-6.95871464149464	3.43391258184146e-12	1.94852526759363e-10
gene-BTH_RS12710	1346.17286010738	-1.33794465535493	0.193319788362501	-6.92088826854138	4.48820387491737e-12	2.51453042409927e-10
gene-BTH_RS30840	1349.99114313166	-1.32727503621352	0.192989063496907	-6.87746244353785	6.09280782038221e-12	3.37084592662646e-10
gene-BTH_RS26980	220.194764310497	-1.45636113636752	0.212978680685495	-6.83806065320743	8.02724129195418e-12	4.33275243392551e-10
gene-BTH_RS14410	3181.9588015356	-1.26043303282971	0.184663285837688	-6.82557459709441	8.75740802856468e-12	4.66991420896714e-10
gene-BTH_RS28390	4159.41797265077	-1.18488898325368	0.176422835402591	-6.7161883015303	1.86539709058284e-11	9.82886609871386e-10
gene-BTH_RS07795	230.485292192271	-1.92972599675126	0.287464704137855	-6.71291455602788	1.90774837100716e-11	9.93375798832669e-10
gene-BTH_RS12750	207.568421746135	-1.898503735294	0.28481879473595	-6.66565469127156	2.63488113197788e-11	1.35604463838769e-09
gene-BTH_RS13475	8432.90966504077	-1.20316711478712	0.18208672131051	-6.60765983443338	3.90442548811469e-11	1.98632036901099e-09
gene-BTH_RS12740	122.993302185673	-1.75913771880666	0.266513349208595	-6.60056137536964	4.09603766624171e-11	2.04175901662719e-09
gene-BTH_RS13460	781.550945887567	-1.33647648797794	0.202489887396269	-6.60021349788437	4.10566092362902e-11	2.04175901662719e-09
gene-BTH_RS32540	248.02248671836	-1.88956261630466	0.286389787226595	-6.59787010774101	4.17106448473063e-11	2.05123682326864e-09
gene-BTH_RS33550	210.473164020708	-1.49356035358655	0.226481896541506	-6.59461253369025	4.26367905245427e-11	2.07374104243545e-09
gene-BTH_RS10990	886.422850782955	-1.00203318569061	0.152870687111155	-6.55477648871961	5.57252773710338e-11	2.68087040917604e-09
gene-BTH_RS10210	726.597447427043	-1.05033901732132	0.160355853578896	-6.55005098896843	5.75174415374367e-11	2.73733544349134e-09
gene-BTH_RS13440	9057.33963428091	-1.50027200144282	0.229358344635365	-6.54117034123158	6.10392583421937e-11	2.87403997258031e-09
gene-BTH_RS28140	531.540285344154	-1.66899769871	0.2566378108944	-6.50331957279963	7.85666418623593e-11	3.66037849350318e-09
gene-BTH_RS28400	1587.69482604282	-1.22525567662354	0.189383385634262	-6.46971048975627	9.81908628429171e-11	4.52700790565366e-09
gene-BTH_RS34960	130.930425223446	-2.25968501937965	0.350761912423276	-6.44221889363181	1.17739302369236e-10	5.37231084831174e-09
gene-BTH_RS00680	580.778048632835	-1.84573360501211	0.286681933048454	-6.43826273035541	1.20848686594169e-10	5.45792129454889e-09
gene-BTH_RS28545	877.352852066182	-1.267732956866	0.196982270522936	-6.43577187683186	1.22847421605802e-10	5.49214836391192e-09
gene-BTH_RS10250	530.712166400392	-1.31101957423035	0.204484549408314	-6.41133805964241	1.44247930450612e-10	6.38441340174407e-09
